iteration,gt_label,target_label,grb_Status,grb_Runtime,grb_ObjectiveValue,grb_MIPGap,grb_NumVars,grb_NumBinVars,iteration_time,iteration_mem_consumption
87,1,0,2,0.0,0.0,Not accessible,24,0,0.002344799999264069,0.0
88,0,1,2,0.0,0.04529701824479298,Not accessible,24,0,0.0024425999999948544,0.0
89,1,0,2,0.0,0.0,Not accessible,24,0,0.0023419999997713603,0.0
90,0,1,2,0.0,0.02364892167995968,Not accessible,24,0,0.002428600000712322,0.0
91,0,1,2,0.0009999275207519531,0.04220443182637632,Not accessible,24,0,0.002394099999946775,0.0
92,1,0,2,0.0,0.0,Not accessible,24,0,0.0023440999993908918,0.0
93,0,1,2,0.0,0.022102631258779176,Not accessible,24,0,0.002400600000328268,0.0
94,0,1,2,0.0,0.026741505310348534,Not accessible,24,0,0.002503199999409844,0.0
95,0,1,2,0.0,0.02519521488916803,Not accessible,24,0,0.002546499999880325,0.0
96,0,1,2,0.0,0.02364892167995968,Not accessible,24,0,0.002403599999524886,0.0
97,1,0,2,0.0,0.0,Not accessible,24,0,0.0023445999995601596,0.0
98,0,1,2,0.0,0.04065814140519578,Not accessible,24,0,0.002377400000113994,0.0
99,1,0,2,0.0009999275207519531,0.0,Not accessible,24,0,0.002408399999694666,0.0
100,1,0,2,0.0,0.0,Not accessible,24,0,0.002355300000999705,0.0
101,0,1,2,0.0,0.04684330866597349,Not accessible,24,0,0.0024390999988099793,0.0
102,0,1,2,0.0,0.002000827903154216,Not accessible,24,0,0.002398399999947287,0.0
103,1,0,2,0.0,0.0,Not accessible,24,0,0.0023767000002408167,0.0
104,0,1,2,0.0,0.0,Not accessible,24,0,0.0023419999997713603,0.0
105,0,1,2,0.0,0.04220443182637632,Not accessible,24,0,0.002364300000408548,0.0
106,1,0,2,0.0,0.0,Not accessible,24,0,0.002319200000783894,0.0
107,0,1,2,0.0,0.039111845407959624,Not accessible,24,0,0.002482899999449728,0.0
108,1,0,2,0.0,0.0,Not accessible,24,0,0.002373700001044199,0.0
109,1,0,2,0.0,0.0,Not accessible,24,0,0.0024186999999074033,0.0
110,0,1,2,0.0,0.006639707530779244,Not accessible,24,0,0.0024140999994415324,0.0
111,0,1,2,0.0,0.04529701824479298,Not accessible,24,0,0.002364800000577816,0.0
112,0,1,2,0.0010001659393310547,0.039111845407959624,Not accessible,24,0,0.0024040999996941537,0.0
113,1,0,2,0.0010001659393310547,0.0,Not accessible,24,0,0.0024222000010922784,0.0
114,0,1,2,0.0,0.032926678147181906,Not accessible,24,0,0.0024428999986412236,0.0
-,-,-,-,-,-,-,-,-,complete: 0.3587931000001845,complete: 0.00390625
