iteration,gt_label,target_label,grb_Status,grb_Runtime,grb_ObjectiveValue,grb_MIPGap,grb_NumVars,grb_NumBinVars,iteration_time,iteration_mem_consumption
0,tensor(1),0,2,3.447000026702881,5.340492424102803,0.0,1874,0,6.901013700000021,1.267753
1,tensor(2),0,2,6.246999979019165,12.340314391102439,0.0,1874,0,9.525229699999727,1.223147
2,tensor(8),0,2,6.937000036239624,15.637424562984698,0.0,1874,0,10.268286399999852,1.238803
3,tensor(5),0,2,3.2239999771118164,5.488208313488979,0.0,1874,0,6.545022000000245,1.249907
4,tensor(2),0,2,16.40499997138977,14.065652227363142,0.0,1874,0,19.581128499999977,1.264059
5,tensor(6),0,2,8.913000106811523,6.854693139264345,0.0,1874,0,12.163663599999836,1.281827
6,tensor(9),0,2,5.53600001335144,6.878395504156184,0.0,1874,0,8.801976599999762,1.292419
7,tensor(9),0,2,8.171000003814697,8.546925659994223,0.0,1874,0,11.594006100000115,1.304323
8,tensor(9),0,2,7.8500001430511475,9.913513694674583,0.0,1874,0,11.196937499999876,1.317899
9,tensor(4),0,2,7.5299999713897705,9.68527295954105,0.0,1874,0,11.099209200000132,1.332883
10,tensor(0),0,2,0.5279998779296875,0.0,0.0,1874,0,3.98831169999994,1.349915
11,tensor(3),0,2,8.380000114440918,20.369520589534197,0.0,1874,0,11.789467799999784,1.196483
12,tensor(9),0,2,4.5400002002716064,11.77091887089774,0.0,1874,0,8.2077790000003,1.369043
13,tensor(9),0,2,23.698000192642212,10.852098088278922,0.0,1874,0,27.995924299999842,1.390643
14,tensor(5),0,2,3.437999963760376,8.35701561861006,0.0,1874,0,6.764653499999895,1.196363
15,tensor(6),0,2,5.566999912261963,7.296863915885944,0.0,1874,0,9.000708800000211,1.414867
16,tensor(7),0,2,7.692000150680542,8.212369645649652,0.0,1874,0,11.174858500000028,1.196467
17,tensor(8),0,2,4.851999998092651,14.36645887362591,0.0,1874,0,8.248475599999892,1.442163
18,tensor(8),0,2,4.620000123977661,13.976168585711285,0.0,1874,0,7.878841199999897,1.196211
19,tensor(9),0,2,7.630000114440918,8.299942936556707,0.0,1874,0,10.997642699999687,1.472883
-,-,-,-,-,-,-,-,-,complete: 213.72313639999902,complete: 25.998058000000004
