iteration,gt_label,target_label,grb_Status,grb_Runtime,grb_ObjectiveValue,grb_MIPGap,grb_NumVars,grb_NumBinVars,iteration_time,iteration_mem_consumption
0,tensor(1),0,2,23.955999851226807,3.2199612974362166,0.0,3270,0,28.036167100000057,1.726247
1,tensor(2),0,2,1.761000156402588,21.356684329699473,0.0,3270,0,5.643087899999955,1.632535
2,tensor(8),0,2,2.1070001125335693,8.724537382578731,0.0,3270,0,5.975546000000577,1.648127
3,tensor(5),0,2,7.9019999504089355,10.322350052771169,0.0,3270,0,11.751787700000023,1.659231
4,tensor(2),0,2,2.681999921798706,8.88052233304954,0.0,3270,0,6.521052000000054,1.673383
5,tensor(6),0,2,30.923999786376953,7.759095110667901,0.0,3270,0,34.77461560000029,1.691151
6,tensor(9),0,2,6.693000078201294,4.636569765228893,0.0,3270,0,10.582244199999877,1.701743
7,tensor(9),0,2,4.277000188827515,4.897703747374875,0.0,3270,0,8.162705099999584,1.713647
8,tensor(9),0,2,7.1549999713897705,11.654434882042178,0.0,3270,0,11.063946999999644,1.727223
9,tensor(4),0,2,24.418999910354614,11.550610111774123,0.0,3270,0,28.301255700000183,1.742207
10,tensor(0),0,2,0.06199979782104492,0.0,0.0,3270,0,3.9171511000004102,1.759239
11,tensor(3),0,2,2.3339998722076416,15.513999254188287,0.0,3270,0,6.157835799999702,1.605807
12,tensor(9),0,2,1.7160000801086426,9.150688006867734,0.0,3270,0,5.552483299999949,1.778367
13,tensor(9),0,2,10.419999837875366,12.00840755144524,0.0,3270,0,14.270180999999866,1.799967
14,tensor(5),0,2,16.28500008583069,4.12132826136039,0.0,3270,0,20.140004599999884,1.605687
15,tensor(6),0,2,11.805999994277954,10.547101168626343,0.0,3270,0,15.655093399999714,1.824191
16,tensor(7),0,2,2.4600000381469727,13.712291200649393,0.0,3270,0,6.348085900000115,1.605791
17,tensor(8),0,2,15.871999979019165,12.4061801796355,0.0,3270,0,19.743246700000782,1.851487
18,tensor(8),0,2,4.752999782562256,12.798510273015276,0.0,3270,0,8.668948200000159,1.605535
19,tensor(9),0,2,22.930000066757202,6.704399638951106,0.0,3270,0,26.75857409999935,1.882207
-,-,-,-,-,-,-,-,-,complete: 278.0240124000002,complete: 34.233771999999995
