iteration,gt_label,target_label,grb_Status,grb_Runtime,grb_ObjectiveValue,grb_MIPGap,grb_NumVars,grb_NumBinVars,iteration_time,iteration_mem_consumption
0,1,tensor(0),2,0.003000020980834961,0.0,0.0,50,0,0.029415200000585173,0.090587
1,0,tensor(1),2,0.003000020980834961,0.11708075999143114,0.0,50,0,0.025532099998599733,0.043698
2,1,tensor(0),2,0.003999948501586914,0.21139249464187204,0.0,50,0,0.02528149999852758,0.043034
3,1,tensor(0),2,0.003000020980834961,0.19157633503565097,0.0,50,0,0.025258199999370845,0.042714
4,1,tensor(0),2,0.003000020980834961,0.07095920276288811,0.0,50,0,0.024805000000924338,0.042826
5,1,tensor(0),2,0.003000020980834961,0.37141733728269405,0.0,50,0,0.02516979999927571,0.042834
6,0,tensor(1),2,0.003000020980834961,0.0256018397952191,0.0,50,0,0.02565580000009504,0.04293
7,1,tensor(0),2,0.002000093460083008,0.0,0.0,50,0,0.02397219999875233,0.042994
8,1,tensor(0),2,0.003000020980834961,0.08841853058810117,0.0,50,0,0.024164399999790476,0.043258
9,0,tensor(1),2,0.003000020980834961,0.14902810559976473,0.0,50,0,0.02500089999921329,0.041698
10,0,tensor(1),2,0.003000020980834961,0.03897757665136524,0.0,50,0,0.024569200000769342,0.043242
11,1,tensor(0),2,0.003000020980834961,0.1538857755970325,0.0,50,0,0.025005800000144518,0.043442
12,0,tensor(1),2,0.0019998550415039062,0.11730897918637162,0.0,50,0,0.025835700000243378,0.041538
13,0,tensor(1),2,0.002000093460083008,0.0,0.0,50,0,0.024656099998537684,0.04365
14,0,tensor(1),2,0.003000020980834961,0.13489124319120194,0.0,50,0,0.025316299999758485,0.041466
15,0,tensor(1),2,0.003000020980834961,0.08663494386117868,0.0,50,0,0.028727900000376394,0.043874
16,1,tensor(0),2,0.003999948501586914,0.47688473093648764,0.0,50,0,0.02676390000124229,0.04157
17,1,tensor(0),2,0.003000020980834961,0.14379944529757335,0.0,50,0,0.02568280000014056,0.041346
18,0,tensor(1),2,0.003000020980834961,0.00712200045108533,0.0,50,0,0.025565399999322835,0.04413
19,1,tensor(0),2,0.0029997825622558594,0.06017072383213065,0.0,50,0,0.025289100000009057,0.041282
-,-,-,-,-,-,-,-,-,complete: 0.5116672999956791,complete: 0.9021129999999999
