variant_name,path_name,time_mean,time_std,mem_mean,mem_std
onnxgurobi,ctf_fc_mnist,10.686156819999951,5.146971381240458,1.2999028999999998,0.08522903966304099
omlt,ctf_fc_mnist,8.05652819000004,1.7056216805553133,21.7702095,0.1270713396857309
gurobiml,ctf_fc_mnist,5.918765529999973,4.657469132279091,0.8183197999999999,0.0006416882830717587
