variant_name,path_name,time_mean,time_std,mem_mean,mem_std
onnxgurobi,ctf_conv_mnist,13.901200620000008,9.29147224241307,1.7116886,0.08495845503997204
omlt,ctf_conv_mnist,14.077014983333205,23.281435772421904,13.918529333333332,0.3563970718450097
