variant_name,path_name,time_mean,time_std,mem_mean,mem_std
onnxgurobi,ctf_medium_concrete,0.0255833649997839,0.0013445533651446592,0.045105650000000004,0.010743864752425966
omlt,ctf_medium_concrete,0.040463405000082234,0.013572051460950163,0.2910519,0.2661975664906958
gurobiml,ctf_medium_concrete,0.02230329500016519,0.000577861538390917,0.052104550000000006,0.000841482993855116
