iteration,gt_label,target_label,grb_Status,grb_Runtime,grb_ObjectiveValue,grb_MIPGap,grb_NumVars,grb_NumBinVars,iteration_time,iteration_mem_consumption
0,1,0,2,0.0,0.11670986193141016,Not accessible,10,0,0.0027525999994395534,0.0
1,0,1,2,0.0,0.12085074267351674,Not accessible,10,0,0.002362500001254375,0.0
2,1,0,2,0.0,0.10617975090999147,Not accessible,10,0,0.0023100999987946125,0.0
3,0,1,2,0.0,0.10576705600991253,Not accessible,10,0,0.002291000000695931,0.0
4,0,1,2,0.0,0.07673809627338689,Not accessible,10,0,0.0022528000008605886,0.0
5,0,1,2,0.0,0.04685531918743595,Not accessible,10,0,0.002404100001513143,0.0
6,1,0,2,0.0,0.08398111527647135,Not accessible,10,0,0.0022579000014957273,0.0
7,1,0,2,0.0,0.06292087892080755,Not accessible,10,0,0.0022388000015780563,0.0
8,1,0,2,0.0,0.055521348022460636,Not accessible,10,0,0.0022461000007751863,0.0
9,0,1,2,0.0,0.10078659316225404,Not accessible,10,0,0.0022934999997232808,0.0
10,0,1,2,0.0,0.09125259045447616,Not accessible,10,0,0.0022485999998025363,0.0
11,0,1,2,0.0,0.11088981697819977,Not accessible,10,0,0.0022550000012415694,0.0
12,0,1,2,0.0,0.18291939758648001,Not accessible,10,0,0.0023080999999365304,0.0
13,0,1,2,0.0,0.07460359583830302,Not accessible,10,0,0.002268599999297294,0.0
14,0,1,2,0.0,0.05951993780035174,Not accessible,10,0,0.0022654000003967667,0.0
15,1,0,2,0.0010001659393310547,0.001020867252301155,Not accessible,10,0,0.0022487000005639857,0.0
16,0,1,2,0.0,0.13593442933712094,Not accessible,10,0,0.0022647000005235896,0.0
17,1,0,2,0.0,0.09949169630196175,Not accessible,10,0,0.002252000000225962,0.0
18,1,0,2,0.0,0.012404774153905444,Not accessible,10,0,0.002235899999504909,0.0
19,1,0,2,0.0,0.08042364794792663,Not accessible,10,0,0.0022765000012441305,0.0
20,1,0,2,0.0,0.08398111527647135,Not accessible,10,0,0.0022338999988278374,0.0
21,0,1,2,0.0,0.04514774173989119,Not accessible,10,0,0.002249400000437163,0.0
22,1,0,2,0.0,0.0,Not accessible,10,0,0.0023472000011679484,0.0
23,1,0,2,0.0,0.1538498789514925,Not accessible,10,0,0.002249600000141072,0.0
24,0,1,2,0.0,0.20336385034908377,Not accessible,10,0,0.002309600000444334,0.0
25,0,1,2,0.0,0.07844567372093167,Not accessible,10,0,0.002260700000988436,0.0
26,0,1,2,0.0,0.010426799926910467,Not accessible,10,0,0.002315600000656559,0.0
27,1,0,2,0.0,0.007993518101588333,Not accessible,10,0,0.002241499998490326,0.0
28,0,1,2,0.0,0.09111029233384745,Not accessible,10,0,0.0022625999990850687,0.0
29,0,1,2,0.0,0.15941373374347317,Not accessible,10,0,0.0022463999994215555,0.0
30,1,0,2,0.0,0.0,Not accessible,10,0,0.0022391000002244255,0.0
31,0,1,2,0.0,0.1372151124227795,Not accessible,10,0,0.0022579000014957273,0.0
32,0,1,2,0.0,0.1485990193243838,Not accessible,10,0,0.0022497000009025214,0.0
33,1,0,2,0.0,0.04684110541280223,Not accessible,10,0,0.002285900000060792,0.0
34,1,0,2,0.0,0.10063009557981806,Not accessible,10,0,0.0022332000007736497,0.0
35,1,0,2,0.0,0.1659034969984749,Not accessible,10,0,0.0022575999992113793,0.0
36,1,0,2,0.0,0.091238362367016,Not accessible,10,0,0.002256699999634293,0.0
37,1,0,2,0.0,0.1510038950696782,Not accessible,10,0,0.0022410000001400476,0.0
38,0,1,2,0.0,0.02024542750159874,Not accessible,10,0,0.0022521999999298714,0.0
39,1,0,2,0.0,0.11941354053618249,Not accessible,10,0,0.00225739999950747,0.0
40,0,1,2,0.0,0.07318061463201571,Not accessible,10,0,0.0022843999995529884,0.0
41,1,0,2,0.0,0.011977879792019253,Not accessible,10,0,0.002243099999759579,0.0
42,0,1,2,0.0,0.13792660302592316,Not accessible,10,0,0.002232900000308291,0.0
43,0,1,2,0.0,0.10605165225116997,Not accessible,10,0,0.002288399999088142,0.0
44,0,1,2,0.0,0.06976543111127324,Not accessible,10,0,0.002312000000529224,0.0
45,1,0,2,0.0,0.07558548322089688,Not accessible,10,0,0.0022587000003113644,0.0
46,0,1,2,0.0,0.14105719030540817,Not accessible,10,0,0.0022942000014154473,0.0
47,0,1,2,0.0,0.08129166475915917,Not accessible,10,0,0.002379000001383247,0.0
48,0,1,2,0.0,0.21758605503429496,Not accessible,10,0,0.00228409999908763,0.0
49,1,0,2,0.0,0.021938805487336233,Not accessible,10,0,0.0022938000001886394,0.0
50,0,1,2,0.0,0.03262542124760411,Not accessible,10,0,0.0022676000007777475,0.0
51,0,1,2,0.0,0.10889764328939754,Not accessible,10,0,0.002350500000829925,0.0
52,1,0,2,0.0,0.08696939012250117,Not accessible,10,0,0.0022838000004412606,0.0
53,1,0,2,0.0010001659393310547,0.0,Not accessible,10,0,0.00236860000040906,0.0
54,0,1,2,0.0010001659393310547,0.025225890349257235,Not accessible,10,0,0.0024403000006714137,0.0
55,0,1,2,0.0,0.10975143201316993,Not accessible,10,0,0.002336999999897671,0.0
56,0,1,2,0.0,0.14361855647672533,Not accessible,10,0,0.0022703999984514667,0.0
57,0,1,2,0.002000093460083008,0.11444729861957095,Not accessible,10,0,0.0022784000011597527,0.0
58,1,0,2,0.0,0.07971215734478299,Not accessible,10,0,0.002240600000732229,0.0
59,1,0,2,0.0,0.07843145994629795,Not accessible,10,0,0.0022576999999728287,0.0
